schid,x2schoolcli,c2caseload,Freq,stu_id,x1txmth,x1txmsem,x1txmscr,x1txmtscor,x1ses,x2txmth,x2txmsem,x2txmscr,x2x1txmscr,x2txmtscor,x2ses,x1schoolcli,x1coupertea,x1coupercou,x1couperpri,c2numgrads
6,1.68,60,34,23401,1.1235,0.2343,53.9758,62.4135,-0.1188,1.9474,0.2422,88.6193,74.3901,62.3549,-0.0725,1.23,1.07,1.02,0.54,230
6,1.68,60,34,21840,2.386,0.2802,67.0051,75.5195,0.8989,2.8438,0.2576,101.498,95.407,70.2599,0.0334,1.23,1.07,1.02,0.54,210
6,1.68,60,34,17206,0.0945,0.2692,41.3875,51.7316,-0.0898,1.989,0.2295,89.3181,56.7429,62.722,-0.2268,1.23,1.07,1.02,0.54,380
6,1.68,60,34,27813,-0.5946,0.2694,31.2207,44.5773,-0.4129,0.8543,0.3579,69.8989,43.8286,52.716,-0.2873,1.23,1.07,1.02,0.54,600
6,1.68,60,34,15150,0.8091,0.2634,50.2367,59.1498,1.1624,2.0376,0.2539,90.1192,69.1426,63.1502,0.9317,1.23,1.07,1.02,0.54,180
6,1.68,60,34,25498,-1.443,0.2758,21.3331,35.7705,0.3318,0.710300912,NA,NA,NA,NA,NA,1.23,1.07,1.02,0.54,100
6,1.68,60,34,22580,1.7194,0.243,60.848,68.5999,1.4459,2.2686,0.2537,93.7113,84.658,65.1879,0.8614,1.23,1.07,1.02,0.54,150
6,1.68,60,34,16126,1.6672,0.2915,60.2686,68.0581,1.4921,3.1775,0.2448,105.579,83.7364,73.2027,1.2213,1.23,1.07,1.02,0.54,340
6,1.68,60,34,34840,1.6153,0.2132,59.6855,67.5193,2.0218,2.9052,0.2386,102.269,82.821,70.8009,0.9496,1.23,1.07,1.02,0.54,140
6,1.68,60,34,16588,0.8046,0.2732,50.1829,59.1032,1.0992,1.8958,0.2603,87.7409,69.0675,61.9005,0.4948,1.23,1.07,1.02,0.54,NA
6,1.68,60,34,14915,1.2696,0.2379,55.6952,63.9306,1.8394,2.5825,0.2928,98.1056,76.848,67.9557,1.6652,1.23,1.07,1.02,0.54,20
6,1.68,60,34,14370,0.7146,0.25,49.1013,58.1683,-1.0862,2.1745,0.2571,92.2916,67.5544,64.3577,-1.1368,1.23,1.07,1.02,0.54,100
6,1.68,60,34,24983,1.2357,0.2513,55.2974,63.5784,0.942,2.3216,0.2473,94.4864,76.2749,65.6551,1.3763,1.23,1.07,1.02,0.54,380
6,1.68,60,34,23242,0.044,0.2538,40.7109,51.2068,0.0197,2.0415,0.2614,90.1833,55.8269,63.1848,0.3603,1.23,1.07,1.02,0.54,130
6,1.68,60,34,21278,1.0523,0.2687,53.1338,61.6745,0.4875,2.951,0.2384,102.839,73.2008,71.2052,0.1808,1.23,1.07,1.02,0.54,NA
6,1.68,60,34,14390,1.9266,0.2344,63.0522,70.7509,1.2004,1.4458,0.2154,79.8603,88.2671,57.9319,1.2244,1.23,1.07,1.02,0.54,500
6,1.68,60,34,16019,NA,NA,30.26518186,NA,NA,-0.1639,0.3001,51.9742,NA,43.7371,0.4795,1.23,1.07,1.02,0.54,550
6,1.68,60,34,15495,1.3844,0.2526,57.0345,65.1217,1.1849,2.7213,0.3075,99.9311,78.8023,69.1796,0.7067,1.23,1.07,1.02,0.54,230
6,1.68,60,34,25189,2.4537,0.2936,67.449,76.2224,-0.0688,2.5097,0.2457,97.1239,96.3542,67.3139,0.0487,1.23,1.07,1.02,0.54,90
6,1.68,60,34,35133,1.346,0.2304,56.5877,64.7232,0.7057,2.2277,0.3004,93.1012,78.1456,64.827,1.6153,1.23,1.07,1.02,0.54,550
7,1.79,60,22,29426,1.9121,0.2235,62.9038,70.6,1.1708,2.4307,0.2511,96.0357,88.019,66.6173,1.2447,1.25,0.86,0.34,1.1,270
7,1.79,60,22,26249,0.7923,0.274,50.0349,58.975,1.2197,2.2002,0.2522,92.6847,68.8606,64.5842,1.0705,1.25,0.86,0.34,1.1,NA
7,1.79,60,22,33693,2.0678,0.2475,64.4288,72.2163,1.6587,3.4695,0.2488,108.819,90.6097,75.7771,1.9231,1.25,0.86,0.34,1.1,NA
7,1.79,60,22,21304,2.4619,0.2886,67.5007,76.3082,2.0558,3.2983,0.2297,106.975,96.4685,74.2677,1.7754,1.25,0.86,0.34,1.1,20
7,1.79,60,22,25082,1.2976,0.2311,56.0232,64.2214,1.5697,2.4836,0.2498,96.766,77.3228,67.0831,1.5667,1.25,0.86,0.34,1.1,650
7,1.79,60,22,33173,1.1387,0.2458,54.1549,62.571,0.9912,2.149867962,NA,NA,NA,NA,NA,1.25,0.86,0.34,1.1,110
7,1.79,60,22,17833,1.9699,0.2341,63.4876,71.2008,1.2556,2.9166,0.2443,102.412,88.9994,70.9018,1.6842,1.25,0.86,0.34,1.1,180
7,1.79,60,22,30302,1.1522,0.2488,54.3145,62.7114,0.8902,2.8222,0.3007,101.225,74.8707,70.0696,0.9781,1.25,0.86,0.34,1.1,340
7,1.79,60,22,11420,0.9753,0.2581,52.2199,60.8751,1.2533,1.5066,0.2099,80.9162,71.9169,58.4684,1.1668,1.25,0.86,0.34,1.1,230
7,1.79,60,22,17705,1.0476,0.2514,53.0782,61.6259,1.6684,1.3338,0.2617,77.9373,73.1226,56.9439,1.6089,1.25,0.86,0.34,1.1,NA
7,1.79,60,22,32314,1.9774,0.2387,63.5616,71.2783,2.5668,2.4303,0.2528,96.0296,89.1246,66.6135,1.6834,1.25,0.86,0.34,1.1,160
7,1.79,60,22,19779,2.5857,0.3045,68.2114,77.5931,1.0857,3.4513,0.2469,108.633,98.1483,75.6166,0.389,1.25,0.86,0.34,1.1,250
7,1.79,60,22,27925,1.9003,0.2217,62.7825,70.4774,1.2268,2.7124,0.2604,99.8163,87.8167,69.1015,1.3785,1.25,0.86,0.34,1.1,320
7,1.79,60,22,10615,1.4162,0.2466,57.4036,65.4518,-0.2477,1.4513,0.2517,79.9549,79.3487,57.9801,-0.406,1.25,0.86,0.34,1.1,400
7,1.79,60,22,32961,2.3794,0.2809,66.9605,75.4518,1.4372,3.4567,0.2477,108.688,95.3147,75.6642,1.4127,1.25,0.86,0.34,1.1,NA
7,1.79,60,22,10494,1.6698,0.2548,60.297,68.0845,1.8918,3.6959,0.2731,110.887,83.7815,77.7742,1.7509,1.25,0.86,0.34,1.1,NA
7,1.79,60,22,12004,1.9318,0.2343,63.1054,70.8053,1.2556,2.9228,0.2506,102.489,88.356,70.9566,1.6586,1.25,0.86,0.34,1.1,100
7,1.79,60,22,26684,0.9725,0.2174,52.1872,60.8466,2.0218,2.1864,0.2641,92.4744,71.871,64.4627,1.3759,1.25,0.86,0.34,1.1,NA
7,1.79,60,22,26124,1.8379,0.2198,62.1306,69.8301,2.4262,2.2343,0.2503,93.1999,86.7386,64.885,2.0132,1.25,0.86,0.34,1.1,500
7,1.79,60,22,27505,1.5812,0.2239,59.2988,67.1648,1.2108,2.4802,0.2717,96.7204,82.2203,67.0537,1.3828,1.25,0.86,0.34,1.1,210
7,1.79,60,22,34465,1.4337,0.2638,57.6069,65.6341,0.514,2.869,0.2532,101.816,79.6515,70.4819,0.5421,1.25,0.86,0.34,1.1,250
7,1.79,60,22,15255,0.966,0.2498,52.1097,60.7789,1.6429,2.091,0.249,90.9822,71.7624,63.6212,1.8597,1.25,0.86,0.34,1.1,170
8,2.32,60,26,11161,1.2083,0.2772,54.9748,63.2935,0.8618,1.0276,0.2561,72.7881,75.8123,54.2437,0.1713,1.37,1.56,1.15,1.1,260
8,2.32,60,26,17433,-0.61,0.1993,30.9915,44.4177,0.5756,0.356029593,NA,NA,NA,NA,NA,1.37,1.56,1.15,1.1,600
8,2.32,60,26,10012,1.631,0.2243,59.8627,67.6823,2.4996,1.8587,0.2503,87.1006,83.0978,61.5733,1.5171,1.37,1.56,1.15,1.1,140
8,2.32,60,26,23635,NA,NA,40.19075529,NA,NA,0.5314,0.2926,64.437,NA,49.8688,0.3775,1.37,1.56,1.15,1.1,NA
8,2.32,60,26,14702,1.149,0.2476,54.2772,62.6785,1.1655,1.765275011,NA,NA,NA,NA,1.2754,1.37,1.56,1.15,1.1,550
8,2.32,60,26,19895,0.3054,0.263,44.0951,53.9204,1.3291,1.089414048,NA,NA,NA,NA,1.0394,1.37,1.56,1.15,1.1,190
8,2.32,60,26,28503,1.0023,0.2672,52.5408,61.1556,1.1394,1.1732,0.2598,75.2225,72.3671,55.5276,1.6579,1.37,1.56,1.15,1.1,NA
8,2.32,60,26,23372,1.1839,0.2174,54.6884,63.0408,0.216,1.3127,0.266,77.5792,75.4032,56.7584,0.1463,1.37,1.56,1.15,1.1,320
8,2.32,60,26,32818,0.2249,0.3264,43.0799,53.0855,0.6144,0.7002,0.3382,67.3127,59.0764,51.3572,1.2342,1.37,1.56,1.15,1.1,425
8,2.32,60,26,13396,0.8947,0.2721,51.2596,60.0381,1.0955,1.6683,0.2156,83.7563,70.5725,59.8943,1.1175,1.37,1.56,1.15,1.1,180
8,2.32,60,26,34939,1.7184,0.2266,60.8365,68.5891,1.4704,1.9324,0.2548,88.365,84.6396,62.2226,1.4937,1.37,1.56,1.15,1.1,450
8,2.32,60,26,18554,-0.504,0.2928,32.5953,45.518,1.1166,0.2021,0.3494,58.6702,45.504,46.9646,1.6387,1.37,1.56,1.15,1.1,60
8,2.32,60,26,11433,-0.2715,0.2063,36.1702,47.9318,0.7279,-0.2593,0.4413,50.1636,49.9304,42.8959,1.7515,1.37,1.56,1.15,1.1,320
8,2.32,60,26,21457,1.0145,0.2827,52.6852,61.2818,1.4453,2.3167,0.2597,94.4146,72.5698,65.6114,1.452,1.37,1.56,1.15,1.1,240
8,2.32,60,26,13992,-0.7732,0.2907,28.6653,42.7237,0.917,0.225279819,NA,NA,NA,NA,NA,1.37,1.56,1.15,1.1,NA
8,2.32,60,26,31870,0.1064,0.2481,41.5441,51.8545,1.1763,1.0359,0.2713,72.9276,56.9563,54.3175,1.2048,1.37,1.56,1.15,1.1,160
8,2.32,60,26,27953,0.0912,0.2846,41.3427,51.6966,1.977,0.917804969,NA,NA,NA,NA,NA,1.37,1.56,1.15,1.1,NA
8,2.32,60,26,14152,-0.2471,0.2775,36.5395,48.1853,-0.3307,0.7488,0.3505,68.1315,50.3962,51.7858,-0.089,1.37,1.56,1.15,1.1,340
8,2.32,60,26,21717,0.2863,0.2405,43.8557,53.7224,0.5939,1.4476,0.2284,79.8909,60.1625,57.9475,1.1873,1.37,1.56,1.15,1.1,180
8,2.32,60,26,25062,0.3171,0.2571,44.2423,54.0426,0.7782,1.098787653,NA,NA,NA,NA,1.0286,1.37,1.56,1.15,1.1,260
8,2.32,60,26,11971,0.8839,0.2358,51.131,59.9262,1.4192,2.2961,0.2248,94.1152,70.3928,65.4301,1.2709,1.37,1.56,1.15,1.1,425
8,2.32,60,26,26915,1.7659,0.222,61.3575,69.0828,1.4372,2.442,0.241,96.1928,85.4778,66.7169,1.9364,1.37,1.56,1.15,1.1,230
8,2.32,60,26,26581,1.7579,0.2311,61.2702,68.9996,1.6947,2.6795,0.2881,99.387,85.3368,68.8108,1.2709,1.37,1.56,1.15,1.1,550
8,2.32,60,26,27618,NA,NA,54.29907934,NA,NA,1.9836,0.2543,89.2286,NA,62.6747,1.4404,1.37,1.56,1.15,1.1,320
8,2.32,60,26,27234,-0.4222,0.2235,33.8558,46.367,0.4168,0.9068,0.3253,70.7746,47.0506,53.1786,1.0978,1.37,1.56,1.15,1.1,150
8,2.32,60,26,16906,0.3903,0.2404,45.1519,54.8025,0.5846,1.8298,0.2544,86.5978,61.9901,61.3184,0.8432,1.37,1.56,1.15,1.1,NA
9,0.7,75,26,24445,2.6539,0.3571,68.5547,78.3007,1.1461,3.2085,0.2609,105.942,99.0513,73.4757,1.0647,0.79,1.56,1.15,1.1,450
9,0.7,75,26,15889,1.8555,0.2422,62.3163,70.0126,-0.1735,2.956,0.2574,102.901,87.0442,71.2491,0.0096,0.79,1.56,1.15,1.1,300
9,0.7,75,26,15308,1.4851,0.2298,58.2,66.1675,0.8076,2.3291,0.2789,94.5945,80.5415,65.721,0.8672,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,29325,2.591,0.3072,68.2394,77.6483,2.0087,4.2772,0.3788,114.276,98.2193,82.8997,1.664,0.79,1.56,1.15,1.1,450
9,0.7,75,26,26469,1.7984,0.3094,61.7091,69.4202,1.5786,2.9864,0.2716,103.275,86.0487,71.5169,1.7968,0.79,1.56,1.15,1.1,425
9,0.7,75,26,17820,1.1637,0.2336,54.4505,62.8312,0.7475,2.2519,0.246,93.4634,75.0642,65.0405,1.1182,0.79,1.56,1.15,1.1,220
9,0.7,75,26,19549,NA,NA,57.20813953,NA,NA,2.545,0.2506,97.6022,NA,67.6251,1.4192,0.79,1.56,1.15,1.1,300
9,0.7,75,26,14022,1.3642,0.2511,56.8002,64.9126,0.4208,2.6601,0.2327,99.1327,78.4573,68.6396,0.5775,0.79,1.56,1.15,1.1,425
9,0.7,75,26,26186,NA,NA,67.71554084,NA,NA,4.3194,0.3824,114.445,NA,83.2722,-0.0102,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,26022,0.2703,0.2447,43.654,53.5559,0.9219,0.4924,0.3469,63.7639,59.8793,49.5246,0.7652,0.79,1.56,1.15,1.1,260
9,0.7,75,26,23501,2.9228,0.3641,69.6197,81.0926,1.4071,2.9142,0.2398,102.381,102.489,70.8803,1.3637,0.79,1.56,1.15,1.1,200
9,0.7,75,26,28364,1.5015,0.2339,58.389,66.3382,1.5383,3.2518,0.257,106.444,80.8274,73.8578,1.335,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,12614,2.1834,0.2503,65.456,73.4164,1.5048,2.7679,0.2908,100.532,92.428,69.5905,1.1474,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,21234,1.3934,0.2241,57.1391,65.2151,0.1295,2.43,0.2821,96.0256,78.9568,66.6109,0.255,0.79,1.56,1.15,1.1,130
9,0.7,75,26,35206,1.8673,0.2496,62.4397,70.1347,1.6397,3.258,0.2569,106.515,87.2479,73.9119,1.6627,0.79,1.56,1.15,1.1,130
9,0.7,75,26,33997,1.0074,0.2717,52.6016,61.2087,0.8499,2.0212,0.2389,89.8514,72.4524,63.0061,1.051,0.79,1.56,1.15,1.1,400
9,0.7,75,26,16377,0.1692,0.2358,42.3642,52.5065,1.009,1.875,0.2641,87.3824,58.0829,61.717,0.8923,0.79,1.56,1.15,1.1,500
9,0.7,75,26,20618,2.3025,0.297,66.4067,74.6526,1.505,3.4325,0.2471,108.438,94.2079,75.4513,1.4152,0.79,1.56,1.15,1.1,550
9,0.7,75,26,14708,1.3832,0.2743,57.0208,65.1094,1.8182,2.8789,0.2393,101.94,78.782,70.569,1.819,0.79,1.56,1.15,1.1,360
9,0.7,75,26,26114,-0.4698,0.2916,33.1208,45.8727,0.1748,2.084,0.2559,90.8709,46.1473,63.5599,-0.0729,0.79,1.56,1.15,1.1,290
9,0.7,75,26,29870,1.6464,0.2114,60.035,67.8416,0.1662,2.6408,0.2701,98.8798,83.3683,68.47,0.6741,0.79,1.56,1.15,1.1,130
9,0.7,75,26,15101,0.7605,0.2351,49.654,58.6455,1.009,2.0092,0.2066,89.6529,68.328,62.9,0.936,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,13771,1.7024,0.2506,60.6596,68.423,0.6901,2.4509,0.2779,96.3164,84.3571,66.7954,0.8125,0.79,1.56,1.15,1.1,30
9,0.7,75,26,22394,0.2574,0.2572,43.4913,53.4222,0.0455,2.2752,0.2506,93.8076,59.6513,65.2453,0.3131,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,12433,0.9525,0.2545,51.9487,60.6385,0.7961,2.5895,0.2809,98.1986,71.5369,68.0171,0.0868,0.79,1.56,1.15,1.1,NA
9,0.7,75,26,13061,1.8107,0.264,61.841,69.5478,2.1887,1.8434,0.2063,86.8341,86.2639,61.438,1.7762,0.79,1.56,1.15,1.1,190
10,1.86,75,31,16686,1.2326,0.2461,55.2607,63.546,0.8659,2.6856,0.2741,99.467,76.2221,68.8648,0.3641,0.68,NA,NA,NA,190
10,1.86,75,31,32473,0.2538,0.2686,43.4465,53.3854,0.9771,2.1731,0.253,92.2702,59.5887,64.3454,1.0638,0.68,NA,NA,NA,170
10,1.86,75,31,26705,1.3259,0.2349,56.353,64.5144,1.2798,2.4607,0.2658,96.4516,77.8026,66.8816,0.9342,0.68,NA,NA,NA,40
10,1.86,75,31,28441,1.2979,0.2503,56.0265,64.2243,1.805,2.9693,0.2413,103.065,77.3276,71.3667,1.6254,0.68,NA,NA,NA,300
10,1.86,75,31,19133,0.9724,0.2405,52.1854,60.845,-0.2066,1.0027,0.2644,72.3731,71.8685,54.0242,0.1098,0.68,NA,NA,NA,130
10,1.86,75,31,19473,1.754,0.2233,61.2271,68.9585,1.93,3.3551,0.2491,107.608,85.2672,74.769,1.0798,0.68,NA,NA,NA,NA
10,1.86,75,31,27307,1.1932,0.237,54.7973,63.1368,0.893,1.2467,0.2269,76.4605,75.5586,56.1762,1.1885,0.68,NA,NA,NA,450
10,1.86,75,31,20157,1.6782,0.251,60.3916,68.1725,0.373,2.6885,0.251,99.5051,83.9311,68.8905,0.3079,0.68,NA,NA,NA,500
10,1.86,75,31,18901,0.6767,0.2584,48.645,57.7755,0.7781,2.2241,0.2348,93.0465,66.9151,64.795,1.2592,0.68,NA,NA,NA,NA
10,1.86,75,31,30831,NA,NA,48.53060702,NA,NA,1.2707,0.3049,76.8657,NA,56.3875,1.1026,0.68,NA,NA,NA,90
10,1.86,75,31,22304,0.2681,0.2644,43.6272,53.5339,1.1607,2.5152,0.2546,97.1984,59.8418,67.3622,1.0446,0.68,NA,NA,NA,50
10,1.86,75,31,32944,0.6132,0.2713,47.8765,57.1157,1.7325,0.8339,0.3391,69.5575,65.8359,52.5359,1.5929,0.68,NA,NA,NA,550
10,1.86,75,31,14690,1.3115,0.2219,56.1853,64.3653,0.8677,2.0367,0.2534,90.1058,77.5583,63.143,0.9717,0.68,NA,NA,NA,50
10,1.86,75,31,35155,1.377,0.2365,56.9491,65.0454,1.4372,1.6817,0.1945,83.9922,78.6763,60.0121,1.2653,0.68,NA,NA,NA,NA
10,1.86,75,31,34103,0.8412,0.2852,50.6203,59.4825,0.3548,1.9983,0.2563,89.4732,69.6789,62.8043,0.6555,0.68,NA,NA,NA,360
10,1.86,75,31,22116,2.2435,0.2444,65.9501,74.0404,1.262,3.131443038,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA
10,1.86,75,31,29503,1.2434,0.2527,55.3876,63.6582,0.4947,2.7696,0.2497,100.553,76.4045,69.6052,0.2067,0.68,NA,NA,NA,80
10,1.86,75,31,32800,1.2452,0.2283,55.4084,63.6766,1.3476,2.6193,0.253,98.5945,76.4345,68.2797,1.4391,0.68,NA,NA,NA,140
10,1.86,75,31,26448,1.7943,0.2298,61.6647,69.3774,0.9351,2.5903,0.2857,98.2094,85.9764,68.0242,0.9599,0.68,NA,NA,NA,40
10,1.86,75,31,20344,0.6698,0.2919,48.5616,57.7037,1.2788,0.9448,0.3031,71.408,66.798,53.5136,1.2301,0.68,NA,NA,NA,60
10,1.86,75,31,31076,1.4352,0.2513,57.6237,65.6491,1.1166,3.2076,0.2584,105.931,79.6765,73.4676,1.1621,0.68,NA,NA,NA,40
10,1.86,75,31,28693,0.3232,0.2476,44.318,54.1055,0.879,1.5539,0.2665,81.7425,60.8129,58.8854,0.9268,0.68,NA,NA,NA,425
10,1.86,75,31,16799,0.3522,0.253,44.6797,54.407,1.1533,1.428876834,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA
10,1.86,75,31,17715,0.9467,0.2444,51.8797,60.5782,1.2921,0.8542,0.3331,69.8963,71.4401,52.7146,1.5288,0.68,NA,NA,NA,NA
10,1.86,75,31,28784,0.1744,0.2748,42.4313,52.5604,1.3448,0.4463,0.2857,62.9655,58.1756,49.1182,1.0238,0.68,NA,NA,NA,30
10,1.86,75,31,28772,0.2284,0.2589,43.1238,53.1213,0.9351,1.8932,0.2496,87.6961,59.1376,61.8775,0.4549,0.68,NA,NA,NA,NA
10,1.86,75,31,25817,0.2562,0.2369,43.4762,53.4097,0.5036,1.2231,0.2479,76.063,59.6301,55.9683,0.905,0.68,NA,NA,NA,NA
10,1.86,75,31,17709,1.59,0.233,59.3993,67.2567,0.1869,2.3449,0.2409,94.8214,82.376,65.86,0.4973,0.68,NA,NA,NA,260
10,1.86,75,31,25326,1.1577,0.2492,54.3792,62.7684,0.8263,1.9995,0.2463,89.4922,74.9627,62.8144,0.4867,0.68,NA,NA,NA,200
10,1.86,75,31,30059,1.4258,0.2572,57.5154,65.552,1.1487,2.3384,0.2403,94.7289,79.5151,65.8033,1.1513,0.68,NA,NA,NA,300
10,1.86,75,31,25941,-0.0074,0.2596,40.0098,50.6738,2.1833,1.0308,0.2779,72.8416,54.8888,54.272,1.5309,0.68,NA,NA,NA,NA
11,2.32,75,25,10118,-0.0885,0.2512,38.8702,49.8312,0.215,0.4502,0.301,63.0335,53.3874,49.1528,0.5497,1.67,0.26,0.68,1.1,400
11,2.32,75,25,16678,0.998,0.2522,52.4895,61.1107,-0.0947,2.255436967,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,280
11,2.32,75,25,16768,0.675,0.2442,48.6244,57.7577,0.0149,2.1749,0.2428,92.2973,66.8861,64.3609,0.1333,1.67,0.26,0.68,1.1,20
11,2.32,75,25,20576,-0.2404,0.2666,36.6402,48.2547,1.0291,0.83235539,NA,NA,NA,NA,0.5779,1.67,0.26,0.68,1.1,320
11,2.32,75,25,18685,-0.4993,0.1859,32.667,45.5665,0.6675,0.534845846,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,600
11,2.32,75,25,21475,0.8488,0.2654,50.7113,59.5615,0.9703,2.083986893,NA,NA,NA,NA,1.2257,1.67,0.26,0.68,1.1,210
11,2.32,75,25,19531,0.1039,0.2395,41.5116,51.829,1.1982,1.228000567,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,400
11,2.32,75,25,21795,-0.2553,0.258,36.4155,48.1,-0.1236,0.815233366,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,650
11,2.32,75,25,22792,-0.4223,0.2883,33.8551,46.3665,-0.4024,0.2233,0.3692,59.0469,47.0497,47.1514,-0.4121,1.67,0.26,0.68,1.1,NA
11,2.32,75,25,18197,1.0434,0.2628,53.0288,61.5826,1.0829,2.307607432,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,400
11,2.32,75,25,17527,0.4928,0.2681,46.411,55.8658,0.5129,1.674896905,NA,NA,NA,NA,0.2865,1.67,0.26,0.68,1.1,300
11,2.32,75,25,29836,-0.0259,0.2404,39.7535,50.4818,1.2751,1.0788436,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,425
11,2.32,75,25,17273,-1.541,0.3171,20.5307,34.7528,-0.9952,-0.3882,0.3856,47.7003,30.8624,41.7594,0.0029,1.67,0.26,0.68,1.1,150
11,2.32,75,25,32695,-0.371,0.3,34.6469,46.8989,0.255,0.7375,0.3184,67.9403,48.0282,51.6856,-0.5784,1.67,0.26,0.68,1.1,340
11,2.32,75,25,20042,-0.5048,0.2676,32.5829,45.5096,1.2462,0.528525635,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,220
11,2.32,75,25,19447,0.0537,0.2494,40.8419,51.3076,0.7244,1.6094,0.2628,82.7161,56.0034,59.3741,1.6117,1.67,0.26,0.68,1.1,NA
11,2.32,75,25,20427,-1.4479,0.3067,21.2912,35.7195,1.2487,-0.555218095,NA,NA,NA,NA,1.3814,1.67,0.26,0.68,1.1,90
11,2.32,75,25,27814,-0.1388,0.2335,38.1462,49.3099,1.2753,0.8525,0.2704,69.8681,52.4477,52.6998,1.3876,1.67,0.26,0.68,1.1,80
11,2.32,75,25,34303,NA,NA,42.4950931,NA,NA,1.4858,0.2512,80.5534,NA,58.2845,0.5642,1.67,0.26,0.68,1.1,260
11,2.32,75,25,31005,0.1743,0.234,42.4307,52.5598,0.7558,1.308899261,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,150
11,2.32,75,25,28386,-0.2808,0.281,36.0293,47.8354,-0.43,0.9798,0.2808,71.9925,49.7532,53.8229,-0.3392,1.67,0.26,0.68,1.1,60
11,2.32,75,25,28108,-1.2501,0.2522,23.111,37.7724,1.5764,-0.327920343,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,NA
11,2.32,75,25,25063,-0.2296,0.2695,36.8031,48.3672,0.9207,0.6453,0.3707,66.3817,50.7298,50.8724,0.6406,1.67,0.26,0.68,1.1,220
11,2.32,75,25,30561,-0.0768,0.2639,39.0372,49.9529,0.0842,1.020352924,NA,NA,NA,NA,NA,1.67,0.26,0.68,1.1,260
11,2.32,75,25,18243,-0.0971,0.2732,38.7474,49.742,0.984,0.997025602,NA,NA,NA,NA,0.8745,1.67,0.26,0.68,1.1,NA
12,1.63,100,21,18757,-0.6491,0.2932,30.4162,44.0123,-0.7198,-0.121298286,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,360
12,1.63,100,21,15426,NA,NA,22.57773634,NA,NA,-1.0674,0.4196,36.3212,NA,35.7697,0.319,NA,-2.68,-6.04,-5.51,300
12,1.63,100,21,15401,-1.599,0.3217,20.0892,34.151,-0.583,-0.789703807,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,320
12,1.63,100,21,27403,-0.3379,0.2568,35.1557,47.2421,0.0152,0.3234,0.3704,60.8156,48.6604,48.0338,-0.2051,NA,-2.68,-6.04,-5.51,NA
12,1.63,100,21,14870,0.8154,0.2686,50.3116,59.2147,0.1273,0.909210069,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,650
12,1.63,100,21,13888,0.6247,0.2394,48.0158,57.2351,0.7729,0.775022331,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,NA
12,1.63,100,21,16018,-1.8783,0.3597,18.3032,31.2512,-0.665,-1.5035,0.5485,31.2241,28.154,31.924,-0.425,NA,-2.68,-6.04,-5.51,300
12,1.63,100,21,27198,-0.3355,0.2647,35.1926,47.2671,-0.2316,-0.855,0.367,39.4146,48.7064,37.6426,-0.6825,NA,-2.68,-6.04,-5.51,130
12,1.63,100,21,14294,-1.848,0.36,18.4703,31.5657,2.1888,-0.4726,0.3781,46.0959,28.3584,41.0151,0.5666,NA,-2.68,-6.04,-5.51,60
12,1.63,100,21,21197,1.5909,0.2247,59.4097,67.2662,0.9838,1.454897491,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,NA
12,1.63,100,21,22908,0.597,0.2965,47.6802,56.9476,0.1228,0.755530981,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,250
12,1.63,100,21,15538,-0.1667,0.2417,37.7375,49.02,0.2455,0.1527,0.3924,57.7881,51.9216,46.5288,0.5523,NA,-2.68,-6.04,-5.51,NA
12,1.63,100,21,33973,NA,NA,17.95514657,NA,NA,-1.9636,0.6089,27.6164,NA,27.8666,-0.7291,NA,-2.68,-6.04,-5.51,80
12,1.63,100,21,33548,0.0488,0.2586,40.7756,51.2565,-0.1839,0.369785211,NA,NA,NA,NA,NA,NA,-2.68,-6.04,-5.51,380
12,1.63,100,21,18612,1.0797,0.2249,53.4583,61.959,0.7132,1.053,0.2914,73.2116,73.6583,54.4676,0.7626,NA,-2.68,-6.04,-5.51,NA
12,1.63,100,21,16703,-0.6213,0.2892,30.8245,44.3008,0.5031,0.0693,0.3497,56.2861,43.3472,45.7931,0.5501,NA,-2.68,-6.04,-5.51,110
